Start Time,Stop Time,Start Station Name,End Station Name,Bike ID,User Type,Gender,Birth Year
9/22/15 6:57,9/22/15 7:15,Dey St,Riverview Park,24456,Subscriber,1,1960
9/22/15 7:06,9/22/15 7:08,Van Vorst Park,Grove St PATH,24401,Subscriber,2,1972
9/22/15 7:08,9/22/15 7:16,Hamilton Park,Newport PATH,24440,Customer,0,
9/22/15 7:13,9/22/15 7:17,Riverview Park,Heights Elevator,24470,Subscriber,2,1987
9/22/15 7:13,9/22/15 7:47,Brunswick St,Exchange Place,24698,Subscriber,1,1979
9/22/15 7:15,9/22/15 7:19,Van Vorst Park,Grove St PATH,24597,Subscriber,2,1975
9/22/15 7:15,9/22/15 7:19,Van Vorst Park,Grove St PATH,24618,Subscriber,1,1976
9/22/15 7:17,9/22/15 7:23,Brunswick St,Grove St PATH,24593,Subscriber,1,1982
9/22/15 7:19,9/22/15 7:27,Central Ave,Sip Ave,24497,Subscriber,1,1980
9/22/15 7:22,9/22/15 7:49,Hamilton Park,West Side Light Rail,24512,Subscriber,2,1981
9/22/15 7:27,9/22/15 7:29,Essex Light Rail,Exchange Place,24388,Subscriber,2,1981
9/22/15 7:28,9/22/15 7:41,Oakland Ave,Warren St,24481,Subscriber,1,1989
9/22/15 7:29,9/22/15 7:43,Pershing Field,Grove St PATH,24378,Subscriber,1,1976
9/22/15 7:31,9/22/15 7:38,Riverview Park,North St,24456,Subscriber,1,1960
9/22/15 7:31,9/22/15 7:47,Van Vorst Park,Exchange Place,24621,Subscriber,2,1988
9/22/15 7:32,9/22/15 7:41,Central Ave,Sip Ave,24498,Subscriber,2,1987
9/22/15 7:36,9/22/15 7:47,Baldwin at Montgomery,Exchange Place,24491,Subscriber,2,1984
9/22/15 7:36,9/22/15 7:41,Hamilton Park,Grove St PATH,24614,Subscriber,1,1975
9/22/15 7:38,9/22/15 7:48,JC Medical Center,McGinley Square,24571,Subscriber,1,1971
9/22/15 7:39,9/22/15 7:44,Hamilton Park,Grove St PATH,24625,Subscriber,2,1981
9/22/15 7:42,9/22/15 7:52,Van Vorst Park,McGinley Square,24619,Subscriber,2,1970
9/22/15 7:47,9/22/15 8:12,McGinley Square,Newport PATH,24513,Subscriber,1,1970
9/22/15 7:49,9/22/15 7:54,Brunswick St,Grove St PATH,24645,Subscriber,1,1971
9/22/15 7:51,9/22/15 7:58,Hamilton Park,Grove St PATH,24670,Subscriber,2,1982
9/22/15 7:54,9/22/15 7:59,Hamilton Park,Newport PATH,24589,Subscriber,1,1985
9/22/15 7:54,9/22/15 8:00,Newport PATH,Hamilton Park,24440,Subscriber,1,1980
9/22/15 7:55,9/22/15 7:57,Newark Ave,Grove St PATH,24400,Subscriber,1,1988
9/22/15 7:55,9/22/15 8:05,Exchange Place,Newport Pkwy,24479,Subscriber,1,1981
9/22/15 7:56,9/22/15 8:01,Van Vorst Park,Grove St PATH,24484,Subscriber,2,1976
9/22/15 7:57,9/22/15 8:00,McGinley Square,Sip Ave,24619,Subscriber,1,1963
9/22/15 7:58,9/22/15 8:04,Brunswick St,Warren St,24716,Subscriber,1,1989
9/22/15 7:58,9/22/15 8:06,Van Vorst Park,Paulus Hook,24434,Subscriber,2,1990
9/22/15 7:58,9/22/15 8:03,Hamilton Park,Grove St PATH,24541,Subscriber,1,1970
9/22/15 7:59,9/22/15 8:05,Pershing Field,5 Corners Library,24428,Subscriber,2,1985
9/22/15 8:00,9/22/15 8:41,Newark Ave,JC Medical Center,24519,Subscriber,2,1987
9/22/15 8:00,9/22/15 8:04,Grove St PATH,Paulus Hook,24717,Customer,0,
9/22/15 8:01,9/22/15 8:08,City Hall,Exchange Place,24447,Subscriber,2,1983
9/22/15 8:01,9/22/15 8:06,Brunswick St,Grove St PATH,24445,Subscriber,1,1980
9/22/15 8:03,9/22/15 8:10,Hamilton Park,Warren St,24641,Subscriber,1,1974
9/22/15 8:03,9/22/15 8:13,Christ Hospital,Sip Ave,24561,Subscriber,1,1986
9/22/15 8:06,9/22/15 8:22,Pershing Field,Sip Ave,24701,Subscriber,2,1971
9/22/15 8:06,9/22/15 8:11,Dey St,Sip Ave,24510,Subscriber,1,1973
9/22/15 8:06,9/22/15 8:12,Brunswick St,Grove St PATH,24637,Subscriber,1,1984
9/22/15 8:06,9/22/15 12:26,McGinley Square,Sip Ave,24403,Subscriber,2,1962
9/22/15 8:06,9/22/15 8:14,Lincoln Park,Sip Ave,24682,Subscriber,1,1969
9/22/15 8:08,9/22/15 8:31,Oakland Ave,Exchange Place,24583,Subscriber,1,1981
9/22/15 8:11,9/22/15 8:15,JC Medical Center,City Hall,24628,Subscriber,1,1989
9/22/15 8:11,9/22/15 8:15,Van Vorst Park,Exchange Place,24632,Subscriber,1,1991
9/22/15 8:12,9/22/15 8:42,Lincoln Park,Lincoln Park,24395,Subscriber,1,1980
9/22/15 8:13,9/22/15 8:48,Riverview Park,5 Corners Library,24454,Customer,0,
9/22/15 8:14,9/22/15 8:23,Grove St PATH,Newport Pkwy,24401,Subscriber,1,1990
9/22/15 8:14,9/22/15 8:19,Brunswick St,Grove St PATH,24420,Subscriber,1,1981
9/22/15 8:15,9/22/15 8:23,McGinley Square,Sip Ave,24555,Subscriber,1,1991
9/22/15 8:16,9/22/15 8:24,Hamilton Park,Newport Pkwy,24678,Subscriber,1,1981
9/22/15 8:16,9/22/15 8:20,Warren St,Grove St PATH,24530,Subscriber,2,1989
9/22/15 8:17,9/22/15 8:22,JC Medical Center,Exchange Place,24386,Subscriber,1,1975
9/22/15 8:17,9/22/15 8:31,Liberty Light Rail,Paulus Hook,24500,Subscriber,1,1964
9/22/15 8:19,9/22/15 8:31,Liberty Light Rail,City Hall,24488,Subscriber,1,1979
9/22/15 8:21,9/22/15 8:44,Oakland Ave,Exchange Place,24638,Subscriber,1,1989
9/22/15 8:21,9/22/15 9:03,Oakland Ave,Hilltop,24578,Subscriber,2,1990
9/22/15 8:22,9/22/15 8:28,5 Corners Library,Hilltop,24428,Subscriber,2,1978
9/22/15 8:22,9/22/15 8:31,Hamilton Park,Exchange Place,24478,Subscriber,1,1989
9/22/15 8:23,9/22/15 8:40,Hilltop,Exchange Place,24402,Subscriber,2,1988
9/22/15 8:23,9/22/15 8:33,Hamilton Park,Paulus Hook,24440,Subscriber,1,1982
9/22/15 8:24,9/22/15 8:29,Brunswick St,Grove St PATH,24391,Subscriber,1,1989
9/22/15 8:29,9/22/15 8:39,Brunswick St,Exchange Place,24683,Customer,0,
9/22/15 8:29,9/22/15 8:34,Hamilton Park,Newark Ave,24489,Subscriber,1,1968
9/22/15 8:29,9/22/15 8:34,Brunswick St,Grove St PATH,24536,Subscriber,1,1988
9/22/15 8:30,9/22/15 8:33,McGinley Square,Sip Ave,24549,Subscriber,1,1972
9/22/15 8:30,9/22/15 8:43,Lincoln Park,Sip Ave,24722,Subscriber,2,1972
9/22/15 8:31,9/22/15 8:38,Dey St,Sip Ave,24467,Subscriber,1,1988
9/22/15 8:31,9/22/15 8:38,Brunswick St,Exchange Place,24590,Subscriber,1,1984
9/22/15 8:31,9/22/15 8:46,Hamilton Park,Exchange Place,24635,Subscriber,2,1987
9/22/15 8:31,9/22/15 8:34,Essex Light Rail,Exchange Place,24623,Subscriber,1,1983
9/22/15 8:32,9/22/15 8:35,Hamilton Park,Newark Ave,24617,Subscriber,1,1988
9/22/15 8:33,9/22/15 8:39,Grove St PATH,JC Medical Center,24420,Subscriber,2,1967
9/22/15 8:34,9/22/15 8:44,Essex Light Rail,City Hall,24669,Subscriber,1,1973
9/22/15 8:37,9/22/15 8:44,Brunswick St,City Hall,24482,Subscriber,1,1984
9/22/15 8:38,9/22/15 8:49,Lincoln Park,Sip Ave,24397,Subscriber,2,1959
9/22/15 8:39,9/22/15 8:56,NJCU,Sip Ave,24685,Subscriber,1,1977
9/22/15 8:41,9/22/15 8:47,Brunswick St,City Hall,24719,Subscriber,1,1976
9/22/15 8:41,9/22/15 8:50,Brunswick St,City Hall,24592,Subscriber,2,1978
9/22/15 8:41,9/22/15 8:51,Newport Pkwy,Exchange Place,24678,Subscriber,1,1972
9/22/15 8:42,9/22/15 8:50,Newport Pkwy,City Hall,24567,Subscriber,2,1981
9/22/15 8:43,9/22/15 8:45,Newport Pkwy,Newport PATH,24521,Subscriber,1,1973
9/22/15 8:44,9/22/15 8:47,JC Medical Center,City Hall,24523,Subscriber,1,1985
9/22/15 8:44,9/22/15 8:50,Christ Hospital,Sip Ave,24525,Subscriber,1,1981
9/22/15 8:46,9/22/15 8:58,Warren St,Newport PATH,24387,Subscriber,1,1978
9/22/15 8:48,9/22/15 8:52,Warren St,Exchange Place,24481,Subscriber,1,1987
9/22/15 8:49,9/22/15 8:52,Newark Ave,City Hall,24617,Subscriber,2,1972
9/22/15 8:49,9/22/15 8:57,Hamilton Park,Newport PATH,24566,Subscriber,2,1977
9/22/15 8:50,9/22/15 9:09,NJCU,City Hall,24409,Subscriber,1,1982
9/22/15 8:50,9/22/15 8:57,Van Vorst Park,Exchange Place,24601,Subscriber,1,1984
9/22/15 8:53,9/22/15 9:02,Brunswick St,City Hall,24476,Subscriber,1,1971
9/22/15 8:55,9/22/15 9:12,Pershing Field,Hamilton Park,24455,Customer,0,
9/22/15 8:55,9/22/15 9:03,JC Medical Center,City Hall,24624,Subscriber,1,1986
9/22/15 8:56,9/22/15 8:59,Essex Light Rail,Exchange Place,24677,Subscriber,2,1982
9/22/15 8:58,9/22/15 9:13,Lincoln Park,Sip Ave,24662,Subscriber,2,1975
9/22/15 9:00,9/22/15 9:09,Essex Light Rail,Exchange Place,24710,Subscriber,2,1988
9/22/15 9:01,9/22/15 9:04,McGinley Square,Sip Ave,24723,Subscriber,1,1968
9/22/15 9:05,9/22/15 9:15,Baldwin at Montgomery,City Hall,24518,Subscriber,1,1975
9/22/15 9:05,9/22/15 9:15,Essex Light Rail,Newport PATH,24587,Subscriber,2,1990
9/22/15 9:10,9/22/15 9:14,North St,Riverview Park,24456,Subscriber,1,1960
9/22/15 9:12,9/22/15 9:25,City Hall,Exchange Place,24409,Subscriber,1,1962
9/22/15 9:14,9/22/15 9:23,Newport Pkwy,Exchange Place,24490,Subscriber,1,1984
9/22/15 9:16,9/22/15 9:23,JC Medical Center,City Hall,24420,Subscriber,1,1987
9/22/15 9:16,9/22/15 9:21,McGinley Square,Sip Ave,24399,Subscriber,2,1989
9/22/15 9:18,9/22/15 9:22,Warren St,Exchange Place,24473,Subscriber,1,1989
9/22/15 9:20,9/22/15 9:24,Sip Ave,Dey St,24510,Subscriber,1,1973
9/22/15 9:20,9/22/15 17:27,McGinley Square,Sip Ave,24571,Subscriber,2,1996
9/22/15 9:21,9/22/15 9:25,Van Vorst Park,City Hall,24398,Subscriber,1,1962
9/22/15 9:21,9/22/15 9:31,Hamilton Park,Newark Ave,24455,Subscriber,1,1981
9/22/15 9:24,9/22/15 9:28,Essex Light Rail,Exchange Place,24584,Subscriber,2,1984
9/22/15 9:30,9/22/15 9:33,Grove St PATH,City Hall,24593,Subscriber,1,1984
9/22/15 9:32,9/22/15 9:41,JC Medical Center,Paulus Hook,24694,Subscriber,1,1969
9/22/15 9:33,9/22/15 9:36,Van Vorst Park,Grove St PATH,24441,Subscriber,2,1981
9/22/15 9:38,9/22/15 9:42,Essex Light Rail,City Hall,24486,Subscriber,1,1979
9/22/15 9:38,9/22/15 9:48,Lincoln Park,Sip Ave,24650,Customer,0,
9/22/15 9:40,9/22/15 9:44,Grove St PATH,Warren St,24530,Subscriber,1,1984
9/22/15 9:41,9/22/15 9:52,Columbia Park,West Side Light Rail,24465,Subscriber,1,1962
9/22/15 9:43,9/22/15 9:46,Essex Light Rail,Exchange Place,24575,Subscriber,1,1969
9/22/15 9:44,9/22/15 9:47,West Side Light Rail,NJCU,24604,Subscriber,1,1976
9/22/15 9:44,9/22/15 10:14,Pershing Field,NJCU,24537,Subscriber,2,1989
9/22/15 9:47,9/22/15 10:11,Pershing Field,Exchange Place,24529,Subscriber,2,1982
9/22/15 9:51,9/22/15 10:25,Heights Elevator,Exchange Place,24458,Subscriber,1,1979
9/22/15 9:52,9/22/15 10:25,Heights Elevator,Exchange Place,24437,Subscriber,2,1976
9/22/15 9:54,9/22/15 10:10,West Side Light Rail,Baldwin at Montgomery,24429,Subscriber,1,1962
9/22/15 10:05,9/22/15 10:08,Van Vorst Park,Grove St PATH,24443,Subscriber,1,1971
9/22/15 10:15,9/22/15 10:57,Christ Hospital,Christ Hospital,24377,Subscriber,1,1965
9/22/15 10:17,9/22/15 10:22,Grove St PATH,Exchange Place,24378,Subscriber,1,1982
9/22/15 10:23,9/22/15 10:26,Essex Light Rail,Paulus Hook,24452,Subscriber,1,1961
9/22/15 10:24,9/22/15 10:28,Grove St PATH,Exchange Place,24536,Subscriber,1,1977
9/22/15 10:26,9/22/15 11:42,Newark Ave,Newark Ave,24489,Customer,0,
9/22/15 10:27,9/22/15 10:49,Grove St PATH,Grove St PATH,24637,Customer,0,
9/22/15 10:28,9/22/15 10:31,Exchange Place,Essex Light Rail,24490,Subscriber,1,1980
9/22/15 10:29,9/22/15 10:42,Baldwin at Montgomery,Exchange Place,24429,Subscriber,1,1962
9/22/15 10:37,9/22/15 10:48,Paulus Hook,Grove St PATH,24452,Subscriber,1,1955
9/22/15 10:40,9/22/15 10:51,Newark Ave,Christ Hospital,24672,Subscriber,2,1986
9/22/15 10:42,9/22/15 10:48,Newark Ave,City Hall,24455,Subscriber,1,1981
9/22/15 10:52,9/22/15 11:15,Baldwin at Montgomery,Dey St,24487,Customer,0,
9/22/15 10:56,9/22/15 11:00,Grove St PATH,Brunswick St,24637,Subscriber,1,1984
9/22/15 11:00,9/22/15 15:11,Warren St,Warren St,24530,Subscriber,1,1972
9/22/15 11:05,9/22/15 11:10,Christ Hospital,Riverview Park,24389,Subscriber,1,1962
9/22/15 11:08,9/22/15 11:13,Newport PATH,Warren St,24442,Subscriber,1,1961
9/22/15 11:09,9/22/15 11:13,Newport PATH,Warren St,24589,Customer,0,
9/22/15 11:10,9/22/15 11:18,Grove St PATH,Hamilton Park,24443,Subscriber,1,1980
9/22/15 11:13,9/22/15 11:38,Newport Pkwy,Pershing Field,24527,Customer,0,
9/22/15 11:14,9/22/15 11:25,Van Vorst Park,Newport PATH,24448,Subscriber,1,1976
9/22/15 11:24,9/22/15 12:05,North St,North St,24720,Subscriber,1,1975
9/22/15 11:24,9/22/15 11:27,Newark Ave,Hamilton Park,24667,Subscriber,1,1980
9/22/15 11:24,9/22/15 11:40,Newport PATH,Liberty Light Rail,24566,Customer,0,
9/22/15 11:36,9/22/15 11:40,Paulus Hook,Paulus Hook,24440,Subscriber,2,1963
9/22/15 11:39,9/22/15 11:45,Brunswick St,Brunswick St,24637,Subscriber,1,1968
9/22/15 11:39,9/22/15 11:50,JC Medical Center,JC Medical Center,24519,Subscriber,1,1985
9/22/15 11:40,9/22/15 11:48,Warren St,Newport PATH,24442,Subscriber,1,1961
9/22/15 11:43,9/22/15 11:47,Sip Ave,Hilltop,24650,Subscriber,1,1988
9/22/15 11:44,9/22/15 11:48,Warren St,Newport PATH,24589,Customer,0,
9/22/15 11:46,9/22/15 11:59,Exchange Place,Liberty Light Rail,24409,Subscriber,1,1962
9/22/15 11:47,9/22/15 11:50,Van Vorst Park,Grove St PATH,24706,Subscriber,1,1972
9/22/15 11:47,9/22/15 11:49,Exchange Place,Paulus Hook,24695,Subscriber,2,1963
9/22/15 11:48,9/22/15 12:40,Newport Pkwy,Newport Pkwy,24533,Customer,0,
9/22/15 11:49,9/22/15 11:55,Dey St,Dey St,24510,Subscriber,1,1960
9/22/15 11:51,9/22/15 12:43,Hamilton Park,Hamilton Park,24667,Customer,0,
9/22/15 12:02,9/22/15 12:11,Exchange Place,Newark Ave,24632,Subscriber,1,1984
9/22/15 12:07,9/22/15 12:10,Newark Ave,Brunswick St,24489,Subscriber,1,1984
9/22/15 12:08,9/22/15 12:17,Paulus Hook,Van Vorst Park,24500,Subscriber,2,1990
9/22/15 12:14,9/22/15 12:25,Exchange Place,City Hall,24437,Subscriber,1,1988
9/22/15 12:22,9/22/15 12:33,Exchange Place,Newark Ave,24547,Subscriber,1,1974
9/22/15 12:24,9/22/15 12:33,Exchange Place,Newark Ave,24439,Customer,0,
9/22/15 12:24,9/22/15 12:29,Hilltop,Sip Ave,24515,Subscriber,1,1988
9/22/15 12:25,9/22/15 12:27,City Hall,Grove St PATH,24455,Subscriber,1,1985
9/22/15 12:27,9/22/15 12:55,Brunswick St,Brunswick St,24489,Subscriber,2,1983
9/22/15 12:32,9/22/15 12:56,Lincoln Park,Lincoln Park,24508,Subscriber,1,1957
9/22/15 12:36,9/22/15 12:56,Lincoln Park,Columbia Park,24395,Customer,0,
9/22/15 12:37,9/22/15 12:49,Sip Ave,NJCU,24397,Subscriber,2,1954
9/22/15 12:37,9/22/15 12:41,City Hall,City Hall,24437,Subscriber,1,1987
9/22/15 12:38,9/22/15 13:40,Newport Pkwy,Newport Pkwy,24516,Subscriber,2,1977
9/22/15 12:44,9/22/15 12:45,City Hall,City Hall,24482,Subscriber,1,1987
9/22/15 12:48,9/22/15 18:44,McGinley Square,Sip Ave,24686,Subscriber,1,1979
9/22/15 12:48,9/22/15 12:54,Essex Light Rail,City Hall,24581,Subscriber,1,1986
9/22/15 12:49,9/22/15 13:02,Central Ave,Sip Ave,24582,Subscriber,1,1983
9/22/15 12:52,9/22/15 13:09,Exchange Place,Exchange Place,24655,Subscriber,1,1976
9/22/15 12:52,9/22/15 13:11,Bayside Park,Paulus Hook,24559,Subscriber,2,1970
9/22/15 12:54,9/22/15 12:59,McGinley Square,Lincoln Park,24546,Customer,0,
9/22/15 12:55,9/22/15 13:00,Grove St PATH,Brunswick St,24706,Subscriber,1,1955
9/22/15 12:58,9/22/15 13:06,McGinley Square,Van Vorst Park,24680,Subscriber,2,1970
9/22/15 12:58,9/22/15 13:10,Brunswick St,Christ Hospital,24489,Subscriber,1,1968
9/22/15 12:58,9/22/15 13:02,Essex Light Rail,Exchange Place,24483,Subscriber,1,1979
9/22/15 13:00,9/22/15 13:13,Pershing Field,Grove St PATH,24520,Subscriber,1,1992
9/22/15 13:01,9/22/15 13:04,JC Medical Center,Van Vorst Park,24607,Subscriber,1,1985
9/22/15 13:10,9/22/15 13:22,Grove St PATH,Liberty Light Rail,24455,Customer,0,
9/22/15 13:13,9/22/15 13:16,Exchange Place,City Hall,24458,Subscriber,1,1973
9/22/15 13:14,9/22/15 13:19,Grove St PATH,Exchange Place,24452,Customer,0,
9/22/15 13:14,9/22/15 13:19,Grove St PATH,Exchange Place,24445,Subscriber,1,1974
9/22/15 13:16,9/22/15 13:23,Hamilton Park,Van Vorst Park,24667,Subscriber,2,1987
9/22/15 13:23,9/22/15 13:56,Newport PATH,Newport Pkwy,24521,Subscriber,1,1977
9/22/15 13:23,9/22/15 13:27,City Hall,Exchange Place,24458,Subscriber,1,1973
9/22/15 13:24,9/22/15 13:32,Newark Ave,Exchange Place,24632,Subscriber,1,1984
9/22/15 13:24,9/22/15 13:31,City Hall,Essex Light Rail,24592,Subscriber,1,1986
9/22/15 13:28,9/22/15 13:45,Brunswick St,Pershing Field,24706,Customer,0,
9/22/15 13:28,9/22/15 13:45,Brunswick St,Pershing Field,24637,Customer,0,
9/22/15 13:30,9/22/15 14:08,Heights Elevator,Newport PATH,24469,Customer,0,
9/22/15 13:39,9/22/15 13:48,Van Vorst Park,Paulus Hook,24500,Subscriber,2,1990
9/22/15 13:43,9/22/15 17:31,Grove St PATH,Exchange Place,24520,Subscriber,2,1969
9/22/15 13:44,9/22/15 13:58,Sip Ave,Grove St PATH,24532,Subscriber,1,1974
9/22/15 13:47,9/22/15 13:53,Van Vorst Park,Hamilton Park,24607,Subscriber,2,1977
9/22/15 13:52,9/22/15 14:03,Paulus Hook,Newark Ave,24477,Subscriber,2,1959
9/22/15 13:57,9/22/15 14:04,Van Vorst Park,Newark Ave,24680,Customer,0,
9/22/15 14:00,9/22/15 14:24,Riverview Park,Newport Pkwy,24471,Customer,0,
9/22/15 14:03,9/22/15 14:13,Pershing Field,North St,24527,Subscriber,1,1956
9/22/15 14:09,9/22/15 14:52,Christ Hospital,Christ Hospital,24489,Subscriber,1,1965
9/22/15 14:21,9/22/15 14:36,Newark Ave,Newark Ave,24547,Subscriber,1,1960
9/22/15 14:21,9/22/15 14:26,Warren St,Grove St PATH,24505,Subscriber,1,1984
9/22/15 14:24,9/22/15 14:41,Exchange Place,Essex Light Rail,24429,Customer,0,
9/22/15 14:26,9/22/15 14:44,Newport Pkwy,Hamilton Park,24516,Subscriber,2,1977
9/22/15 14:31,9/22/15 14:35,Grove St PATH,Warren St,24505,Subscriber,1,1984
9/22/15 14:32,9/22/15 14:35,Newark Ave,Van Vorst Park,24680,Customer,0,
9/22/15 14:32,9/22/15 14:39,Hamilton Park,Van Vorst Park,24607,Subscriber,2,1977
9/22/15 14:34,9/22/15 14:41,Grove St PATH,Paulus Hook,24618,Subscriber,2,1959
9/22/15 14:36,9/22/15 14:41,Van Vorst Park,Grove St PATH,24552,Subscriber,2,1978
9/22/15 14:37,9/22/15 14:47,Grove St PATH,Essex Light Rail,24484,Customer,0,
9/22/15 14:41,9/22/15 14:49,Newport PATH,Paulus Hook,24442,Subscriber,1,1969
9/22/15 14:43,9/22/15 14:47,Grove St PATH,JC Medical Center,24532,Subscriber,1,1980
9/22/15 14:44,9/22/15 14:51,North St,Riverview Park,24496,Subscriber,1,1956
9/22/15 14:55,9/22/15 15:26,Newark Ave,Newark Ave,24547,Subscriber,1,1960
9/22/15 14:58,9/22/15 15:07,Hamilton Park,City Hall,24516,Subscriber,2,1977
9/22/15 14:59,9/22/15 15:01,NJCU,West Side Light Rail,24604,Subscriber,1,1976
9/22/15 15:01,9/22/15 15:28,Newport PATH,Heights Elevator,24587,Customer,0,
9/22/15 15:05,9/22/15 15:14,Newport PATH,Paulus Hook,24589,Subscriber,1,1965
9/22/15 15:07,9/22/15 15:12,Hilltop,5 Corners Library,24603,Subscriber,1,1970
9/22/15 15:08,9/22/15 15:16,Christ Hospital,Newark Ave,24672,Subscriber,2,1986
9/22/15 15:12,9/22/15 15:53,City Hall,Hamilton Park,24516,Subscriber,2,1977
9/22/15 15:14,9/22/15 15:27,Warren St,McGinley Square,24599,Subscriber,1,1972
9/22/15 15:16,9/22/15 15:30,Pershing Field,Brunswick St,24444,Customer,0,
9/22/15 15:16,9/22/15 15:30,Pershing Field,Brunswick St,24706,Customer,0,
9/22/15 15:19,9/22/15 15:34,Paulus Hook,Newport PATH,24500,Subscriber,1,1979
9/22/15 15:19,9/22/15 15:22,Exchange Place,Paulus Hook,24529,Subscriber,2,1978
9/22/15 15:22,9/22/15 15:27,Newport Pkwy,Newport Pkwy,24479,Subscriber,1,1900
9/22/15 15:27,9/22/15 15:54,JC Medical Center,West Side Light Rail,24673,Subscriber,2,1987
9/22/15 15:30,9/22/15 15:35,Van Vorst Park,Exchange Place,24667,Subscriber,1,1959
9/22/15 15:31,9/22/15 17:07,Newark Ave,Van Vorst Park,24439,Subscriber,1,1967
9/22/15 15:32,9/22/15 15:41,Exchange Place,Liberty Light Rail,24483,Subscriber,2,1981
9/22/15 15:44,9/22/15 16:03,Warren St,Van Vorst Park,24393,Subscriber,1,1962
9/22/15 15:45,9/22/15 15:48,Paulus Hook,Essex Light Rail,24717,Subscriber,1,1961
9/22/15 15:45,9/22/15 15:54,Warren St,Newport PATH,24716,Customer,0,
9/22/15 15:45,9/22/15 15:54,Warren St,Newport PATH,24504,Customer,0,
9/22/15 15:45,9/22/15 15:51,Essex Light Rail,Exchange Place,24592,Subscriber,2,1978
9/22/15 15:46,9/22/15 15:53,Baldwin at Montgomery,Sip Ave,24715,Subscriber,1,1987
9/22/15 15:47,9/22/15 15:50,Exchange Place,Essex Light Rail,24452,Subscriber,1,1969
9/22/15 15:48,9/22/15 15:53,Van Vorst Park,City Hall,24607,Customer,0,
9/22/15 15:50,9/22/15 16:03,Sip Ave,North St,24662,Subscriber,1,1987
9/22/15 15:52,9/22/15 16:07,Brunswick St,Liberty Light Rail,24704,Customer,0,
9/22/15 15:52,9/22/15 16:07,Brunswick St,Liberty Light Rail,24444,Customer,0,
9/22/15 15:54,9/22/15 16:07,McGinley Square,Essex Light Rail,24693,Subscriber,1,1971
9/22/15 15:55,9/22/15 16:08,Newport PATH,Exchange Place,24716,Subscriber,1,1988
9/22/15 15:59,9/22/15 16:14,Essex Light Rail,Warren St,24484,Subscriber,2,1986
9/22/15 15:59,9/22/15 16:16,Pershing Field,Grove St PATH,24435,Subscriber,1,1960
9/22/15 16:00,9/22/15 16:05,Hamilton Park,Newport PATH,24443,Subscriber,1,1980
9/22/15 16:00,9/22/15 16:33,Newport Pkwy,Newport Pkwy,24521,Subscriber,1,1976
9/22/15 16:02,9/22/15 16:10,Christ Hospital,Brunswick St,24472,Subscriber,1,1968
9/22/15 16:07,9/22/15 16:22,Exchange Place,Exchange Place,24592,Subscriber,1,1981
9/22/15 16:08,9/23/15 13:10,Liberty Light Rail,Liberty Light Rail,24566,Customer,0,
9/22/15 16:13,9/22/15 16:41,Liberty Light Rail,JC Medical Center,24409,Customer,0,
9/22/15 16:14,9/22/15 16:41,Liberty Light Rail,JC Medical Center,24444,Customer,0,
9/22/15 16:14,9/22/15 16:51,5 Corners Library,5 Corners Library,24454,Subscriber,1,1985
9/22/15 16:18,9/22/15 16:43,Exchange Place,Newport Pkwy,24655,Customer,0,
9/22/15 16:20,9/22/15 16:34,Sip Ave,Central Ave,24403,Subscriber,1,1983
9/22/15 16:21,9/22/15 16:30,Warren St,Van Vorst Park,24484,Subscriber,2,1983
9/22/15 16:30,9/22/15 16:44,City Hall,Hilltop,24437,Subscriber,2,1984
9/22/15 16:31,9/22/15 16:52,Exchange Place,Riverview Park,24716,Subscriber,1,1976
9/22/15 16:31,9/22/15 16:33,Exchange Place,Paulus Hook,24445,Subscriber,1,1981
9/22/15 16:32,9/22/15 16:35,Exchange Place,Warren St,24378,Subscriber,1,1981
9/22/15 16:33,9/22/15 16:42,City Hall,Newport Pkwy,24669,Subscriber,2,1981
9/22/15 16:35,9/22/15 16:41,Sip Ave,McGinley Square,18245,Customer,0,
9/22/15 16:36,9/22/15 17:17,Hilltop,Newport Pkwy,24650,Subscriber,1,1965
9/22/15 16:37,9/22/15 16:43,Grove St PATH,Brunswick St,24552,Subscriber,1,1976
9/22/15 16:37,9/22/15 18:32,West Side Light Rail,Grove St PATH,24557,Subscriber,2,1981
9/22/15 16:38,9/22/15 16:56,Exchange Place,Oakland Ave,24458,Subscriber,1,1989
9/22/15 16:38,9/22/15 17:17,City Hall,Liberty Light Rail,24607,Customer,0,
9/22/15 16:41,9/22/15 16:55,5 Corners Library,Lincoln Park,24466,Customer,0,
9/22/15 16:43,9/22/15 16:54,Grove St PATH,Brunswick St,24391,Subscriber,1,1984
9/22/15 16:44,9/22/15 16:48,Grove St PATH,JC Medical Center,24435,Subscriber,1,1983
9/22/15 16:45,9/22/15 17:08,Exchange Place,Bayside Park,24683,Subscriber,1,1977
9/22/15 16:46,9/22/15 16:54,Warren St,Essex Light Rail,24590,Subscriber,2,1986
9/22/15 16:47,9/22/15 17:06,Van Vorst Park,Grove St PATH,24393,Subscriber,1,1962
9/22/15 16:48,9/22/15 16:55,Exchange Place,Essex Light Rail,24584,Subscriber,1,1979
9/22/15 16:49,9/22/15 16:52,Exchange Place,Grove St PATH,24536,Subscriber,1,1977
9/22/15 16:50,9/22/15 16:57,Lincoln Park,Sip Ave,24636,Subscriber,1,1983
9/22/15 16:51,9/22/15 17:18,Brunswick St,Newport PATH,24552,Subscriber,1,1970
